date,label,artist,actual_name,monthly_listeners,url
2025-12-06,HYBE,NewJeans,,14053285.0,
2025-12-06,HYBE,SANTOS BRAVOS,,294834.0,
2025-12-06,HYBE,SEVENTEEN,,5434792.0,
2025-12-06,HYBE,TXT,,6406604.0,
2025-12-07,HYBE,&TEAM,,1628700.0,
2025-12-07,HYBE,BOYNEXTDOOR,,3020702.0,
2025-12-07,HYBE,BTS,,23881392.0,
2025-12-07,HYBE,CORTIS,,7424307.0,
2025-12-07,HYBE,ENHYPEN,,9397307.0,
2025-12-07,HYBE,ILLIT,,12398861.0,
2025-12-07,HYBE,KATSEYE,,33306672.0,
2025-12-07,HYBE,LE SSERAFIM,,16987630.0,
2025-12-07,HYBE,NewJeans,,14053285.0,
2025-12-07,HYBE,SANTOS BRAVOS,,294834.0,
2025-12-07,HYBE,SEVENTEEN,,5434792.0,
2025-12-07,HYBE,TXT,,6406604.0,
2025-12-08,BP,ROSE,,31171863.0,
2025-12-08,HYBE,&TEAM,,1628700.0,
2025-12-08,HYBE,BOYNEXTDOOR,,3020702.0,
2025-12-08,HYBE,BTS,,23881392.0,
2025-12-08,HYBE,CORTIS,,7424307.0,
2025-12-08,HYBE,ENHYPEN,,9397307.0,
2025-12-08,HYBE,ILLIT,,12398861.0,
2025-12-08,HYBE,Jungkook,,16264505.0,
2025-12-08,HYBE,KATSEYE,,33306672.0,
2025-12-08,HYBE,LE SSERAFIM,,16987630.0,
2025-12-08,HYBE,NewJeans,,14053285.0,
2025-12-08,HYBE,SANTOS BRAVOS,,294834.0,
2025-12-08,HYBE,SEVENTEEN,,5434792.0,
2025-12-08,HYBE,TXT,,6406604.0,
2025-12-08,JYP,KickFlip,,478972.0,
2025-12-08,JYP,NMIXX,,4015120.0,
2025-12-08,JYP,Stray Kids,,14111649.0,
2025-12-08,JYP,TWICE,,21812349.0,
2025-12-08,SM,Hearts2Hearts,,3724508.0,
2025-12-08,SM,NCT 127,,2467806.0,
2025-12-08,SM,NCT DREAM,,2881847.0,
2025-12-08,SM,RIIZE,,2897437.0,
2025-12-08,SM,aespa,,10125930.0,
2025-12-08,YG,BABYMONSTER,,7201796.0,
2025-12-08,YG,BLACKPINK,,25555680.0,
2025-12-08,YG,TREASURE,,1906106.0,
2025-12-09,HYBE,&TEAM,,1628700.0,
2025-12-09,HYBE,BOYNEXTDOOR,,3020702.0,
2025-12-09,HYBE,BTS,,23881392.0,
2025-12-09,HYBE,CORTIS,,7424307.0,
2025-12-09,HYBE,ENHYPEN,,9397307.0,
2025-12-09,HYBE,ILLIT,,12398861.0,
2025-12-09,HYBE,KATSEYE,,33306672.0,
2025-12-09,HYBE,LE SSERAFIM,,16987630.0,
2025-12-09,HYBE,NewJeans,,14053285.0,
2025-12-09,HYBE,SANTOS BRAVOS,,294834.0,
2025-12-09,HYBE,SEVENTEEN,,5434792.0,
2025-12-09,HYBE,TXT,,6406604.0,
2025-12-10,HYBE,&TEAM,,1628700.0,
2025-12-10,HYBE,BOYNEXTDOOR,,3020702.0,
2025-12-10,HYBE,BTS,,23881392.0,
2025-12-10,HYBE,CORTIS,,7424307.0,
2025-12-10,HYBE,ENHYPEN,,9397307.0,
2025-12-10,HYBE,ILLIT,,12398861.0,
2025-12-10,HYBE,KATSEYE,,33306672.0,
2025-12-10,HYBE,LE SSERAFIM,,16987630.0,
2025-12-10,HYBE,NewJeans,,14053285.0,
2025-12-10,HYBE,SANTOS BRAVOS,,294834.0,
2025-12-10,HYBE,SEVENTEEN,,5434792.0,
2025-12-10,HYBE,TXT,,6406604.0,
2025-12-11,HYBE,&TEAM,,1628700.0,
2025-12-11,HYBE,BOYNEXTDOOR,,3020702.0,
2025-12-11,HYBE,BTS,,23881392.0,
2025-12-11,HYBE,CORTIS,,7424307.0,
2025-12-11,HYBE,ENHYPEN,,9397307.0,
2025-12-11,HYBE,ILLIT,,12398861.0,
2025-12-11,HYBE,KATSEYE,,33306672.0,
2025-12-11,HYBE,LE SSERAFIM,,16987630.0,
2025-12-11,HYBE,NewJeans,,14053285.0,
2025-12-11,HYBE,SANTOS BRAVOS,,294834.0,
2025-12-11,HYBE,SEVENTEEN,,5434792.0,
2025-12-11,HYBE,TXT,,6406604.0,
2025-12-12,HYBE,&TEAM,,1628700.0,
2025-12-12,HYBE,BOYNEXTDOOR,,3020702.0,
2025-12-12,HYBE,BTS,,23881392.0,
2025-12-12,HYBE,CORTIS,,7424307.0,
2025-12-12,HYBE,ENHYPEN,,9397307.0,
2025-12-12,HYBE,ILLIT,,12398861.0,
2025-12-12,HYBE,KATSEYE,,33306672.0,
2025-12-12,HYBE,LE SSERAFIM,,16987630.0,
2025-12-12,HYBE,NewJeans,,14053285.0,
2025-12-12,HYBE,SANTOS BRAVOS,,294834.0,
2025-12-12,HYBE,SEVENTEEN,,5434792.0,
2025-12-12,HYBE,TXT,,6406604.0,
2025-12-13,HYBE,&TEAM,,1628700.0,
2025-12-13,HYBE,BOYNEXTDOOR,,3020702.0,
2025-12-13,HYBE,BTS,,23881392.0,
2025-12-13,HYBE,CORTIS,,7424307.0,
2025-12-13,HYBE,ENHYPEN,,9397307.0,
2025-12-13,HYBE,ILLIT,,12398861.0,
2025-12-13,HYBE,KATSEYE,,33306672.0,
2025-12-13,HYBE,LE SSERAFIM,,16987630.0,
2025-12-13,HYBE,NewJeans,,14053285.0,
2025-12-13,HYBE,SANTOS BRAVOS,,294834.0,
2025-12-13,HYBE,SEVENTEEN,,5434792.0,
2025-12-13,HYBE,TXT,,6406604.0,
2025-12-14,HYBE,&TEAM,,1628700.0,
2025-12-14,HYBE,BOYNEXTDOOR,,3020702.0,
2025-12-14,HYBE,BTS,,23881392.0,
2025-12-14,HYBE,CORTIS,,7424307.0,
2025-12-14,HYBE,ENHYPEN,,9397307.0,
2025-12-14,HYBE,ILLIT,,12398861.0,
2025-12-14,HYBE,KATSEYE,,33306672.0,
2025-12-14,HYBE,LE SSERAFIM,,16987630.0,
2025-12-14,HYBE,NewJeans,,14053285.0,
2025-12-14,HYBE,SANTOS BRAVOS,,294834.0,
2025-12-14,HYBE,SEVENTEEN,,5434792.0,
2025-12-14,HYBE,TXT,,6406604.0,
2025-12-15,BP,ROSE,,31622928.0,
2025-12-15,HYBE,&TEAM,,1564203.0,
2025-12-15,HYBE,BOYNEXTDOOR,,2940801.0,
2025-12-15,HYBE,BTS,,24005402.0,
2025-12-15,HYBE,CORTIS,,7665026.0,
2025-12-15,HYBE,ENHYPEN,,9487455.0,
2025-12-15,HYBE,ILLIT,,13175945.0,
2025-12-15,HYBE,Jungkook,,16289611.0,
2025-12-15,HYBE,KATSEYE,,33153440.0,
2025-12-15,HYBE,LE SSERAFIM,,16771772.0,
2025-12-15,HYBE,NewJeans,,14059212.0,
2025-12-15,HYBE,SANTOS BRAVOS,,292356.0,
2025-12-15,HYBE,SEVENTEEN,,5448814.0,
2025-12-15,HYBE,TXT,,6359932.0,
2025-12-15,JYP,DAY6,,2425403.0,
2025-12-15,JYP,KickFlip,,484060.0,
2025-12-15,JYP,NEXZ,,360726.0,
2025-12-15,JYP,NMIXX,,3919504.0,
2025-12-15,JYP,Stray Kids,,13796597.0,
2025-12-15,JYP,TWICE,,21025783.0,
2025-12-15,JYP,girlset,,1818137.0,
2025-12-15,SM,EXO,,5025961.0,
2025-12-15,SM,Hearts2Hearts,,3768886.0,
2025-12-15,SM,NCT 127,,2467717.0,
2025-12-15,SM,NCT DREAM,,3017318.0,
2025-12-15,SM,NCT WISH,,859898.0,
2025-12-15,SM,RIIZE,,3063943.0,
2025-12-15,SM,Red Velvet,,4841245.0,
2025-12-15,SM,SHINee,,2308076.0,
2025-12-15,SM,WayV,,1035229.0,
2025-12-15,SM,aespa,,10131732.0,
2025-12-15,YG,BABYMONSTER,,7293461.0,
2025-12-15,YG,BLACKPINK,,25170999.0,
2025-12-15,YG,TREASURE,,1887013.0,
2025-12-16,HYBE,&TEAM,,1559049.0,
2025-12-16,HYBE,BOYNEXTDOOR,,2929805.0,
2025-12-16,HYBE,BTS,,24035228.0,
2025-12-16,HYBE,CORTIS,,7697369.0,
2025-12-16,HYBE,ENHYPEN,,9493836.0,
2025-12-16,HYBE,ILLIT,,13288256.0,
2025-12-16,HYBE,KATSEYE,,33064910.0,
2025-12-16,HYBE,LE SSERAFIM,,16724069.0,
2025-12-16,HYBE,NewJeans,,14068793.0,
2025-12-16,HYBE,SANTOS BRAVOS,,292705.0,
2025-12-16,HYBE,SEVENTEEN,,5448885.0,
2025-12-16,HYBE,TXT,,6343328.0,
2025-12-16,JYP,DAY6,,2426475.0,
2025-12-16,JYP,KickFlip,,484492.0,
2025-12-16,JYP,NEXZ,,359033.0,
2025-12-16,JYP,NMIXX,,3909062.0,
2025-12-16,JYP,Stray Kids,,13792790.0,
2025-12-16,JYP,TWICE,,20951218.0,
2025-12-16,JYP,girlset,,1826159.0,
2025-12-16,SM,EXO,,5081683.0,
2025-12-16,SM,Hearts2Hearts,,3776296.0,
2025-12-16,SM,NCT 127,,2462934.0,
2025-12-16,SM,NCT DREAM,,3016377.0,
2025-12-16,SM,NCT WISH,,860520.0,
2025-12-16,SM,Red Velvet,,4846905.0,
2025-12-16,SM,SHINee,,2304986.0,
2025-12-16,SM,WayV,,1044419.0,
2025-12-16,SM,aespa,,10121468.0,
2025-12-16,YG,BABYMONSTER,,7296526.0,
2025-12-16,YG,BLACKPINK,,25143618.0,
2025-12-16,YG,TREASURE,,1885218.0,
2025-12-17,HYBE,&TEAM,,1552427.0,
2025-12-17,HYBE,BOYNEXTDOOR,,2922530.0,
2025-12-17,HYBE,BTS,,24094242.0,
2025-12-17,HYBE,CORTIS,,7726183.0,
2025-12-17,HYBE,ENHYPEN,,9506107.0,
2025-12-17,HYBE,ILLIT,,13432560.0,
2025-12-17,HYBE,KATSEYE,,32963900.0,
2025-12-17,HYBE,LE SSERAFIM,,16671884.0,
2025-12-17,HYBE,NewJeans,,14076419.0,
2025-12-17,HYBE,SANTOS BRAVOS,,293114.0,
2025-12-17,HYBE,SEVENTEEN,,5451455.0,
2025-12-17,HYBE,TXT,,6334227.0,
2025-12-17,JYP,DAY6,,2425944.0,
2025-12-17,JYP,KickFlip,,485579.0,
2025-12-17,JYP,NEXZ,,355764.0,
2025-12-17,JYP,NMIXX,,3902600.0,
2025-12-17,JYP,Stray Kids,,13800305.0,
2025-12-17,JYP,TWICE,,20884647.0,
2025-12-17,JYP,girlset,,1827334.0,
2025-12-17,SM,EXO,,5130101.0,
2025-12-17,SM,Hearts2Hearts,,3784511.0,
2025-12-17,SM,NCT 127,,2460908.0,
2025-12-17,SM,NCT DREAM,,3015531.0,
2025-12-17,SM,NCT WISH,,859057.0,
2025-12-17,SM,Red Velvet,,4855548.0,
2025-12-17,SM,SHINee,,2301090.0,
2025-12-17,SM,WayV,,1051896.0,
2025-12-17,SM,aespa,,10119474.0,
2025-12-17,YG,BABYMONSTER,,7301266.0,
2025-12-17,YG,BLACKPINK,,25097935.0,
2025-12-17,YG,TREASURE,,1880435.0,
2025-12-18,HYBE,&TEAM,,1541828.0,
2025-12-18,HYBE,BOYNEXTDOOR,,2902887.0,
2025-12-18,HYBE,BTS,,24148266.0,
2025-12-18,HYBE,CORTIS,,7795457.0,
2025-12-18,HYBE,ENHYPEN,,9503701.0,
2025-12-18,HYBE,ILLIT,,13650344.0,
2025-12-18,HYBE,KATSEYE,,32821610.0,
2025-12-18,HYBE,LE SSERAFIM,,16526101.0,
2025-12-18,HYBE,NewJeans,,14050146.0,
2025-12-18,HYBE,SANTOS BRAVOS,,292952.0,
2025-12-18,HYBE,SEVENTEEN,,5444307.0,
2025-12-18,HYBE,TXT,,6313791.0,
2025-12-18,JYP,DAY6,,2425857.0,
2025-12-18,JYP,KickFlip,,488414.0,
2025-12-18,JYP,NEXZ,,348200.0,
2025-12-18,JYP,NMIXX,,3886394.0,
2025-12-18,JYP,Stray Kids,,13765907.0,
2025-12-18,JYP,TWICE,,20736635.0,
2025-12-18,JYP,girlset,,1732398.0,
2025-12-18,SM,EXO,,5248200.0,
2025-12-18,SM,Hearts2Hearts,,3810251.0,
2025-12-18,SM,NCT 127,,2460586.0,
2025-12-18,SM,NCT DREAM,,2992905.0,
2025-12-18,SM,NCT WISH,,853951.0,
2025-12-18,SM,Red Velvet,,4864561.0,
2025-12-18,SM,SHINee,,2300439.0,
2025-12-18,SM,WayV,,1067234.0,
2025-12-18,SM,aespa,,10096327.0,
2025-12-18,YG,BABYMONSTER,,7322703.0,
2025-12-18,YG,BLACKPINK,,24996191.0,
2025-12-18,YG,TREASURE,,1865152.0,
2025-12-19,HYBE,&TEAM,,1540014.0,
2025-12-19,HYBE,BOYNEXTDOOR,,2895712.0,
2025-12-19,HYBE,BTS,,24162777.0,
2025-12-19,HYBE,CORTIS,,7812258.0,
2025-12-19,HYBE,ENHYPEN,,9509781.0,
2025-12-19,HYBE,ILLIT,,13738254.0,
2025-12-19,HYBE,KATSEYE,,32809183.0,
2025-12-19,HYBE,LE SSERAFIM,,16498383.0,
2025-12-19,HYBE,NewJeans,,14065971.0,
2025-12-19,HYBE,SANTOS BRAVOS,,293593.0,
2025-12-19,HYBE,SEVENTEEN,,5442841.0,
2025-12-19,HYBE,TXT,,6313909.0,
2025-12-19,JYP,DAY6,,2435571.0,
2025-12-19,JYP,KickFlip,,485904.0,
2025-12-19,JYP,NEXZ,,347101.0,
2025-12-19,JYP,NMIXX,,3882093.0,
2025-12-19,JYP,Stray Kids,,13652531.0,
2025-12-19,JYP,TWICE,,20701455.0,
2025-12-19,JYP,girlset,,1718584.0,
2025-12-19,SM,EXO,,5265101.0,
2025-12-19,SM,Hearts2Hearts,,3816884.0,
2025-12-19,SM,NCT 127,,2459802.0,
2025-12-19,SM,NCT DREAM,,2977458.0,
2025-12-19,SM,NCT WISH,,853199.0,
2025-12-19,SM,Red Velvet,,4867723.0,
2025-12-19,SM,SHINee,,2302608.0,
2025-12-19,SM,WayV,,1069844.0,
2025-12-19,SM,aespa,,10065770.0,
2025-12-19,YG,BABYMONSTER,,7331694.0,
2025-12-19,YG,BLACKPINK,,24966835.0,
2025-12-19,YG,TREASURE,,1864713.0,
2025-12-20,HYBE,&TEAM,,1538200.0,
2025-12-20,HYBE,BOYNEXTDOOR,,2888537.0,
2025-12-20,HYBE,BTS,,24177289.0,
2025-12-20,HYBE,CORTIS,,7829059.0,
2025-12-20,HYBE,ENHYPEN,,9515861.0,
2025-12-20,HYBE,ILLIT,,13826164.0,
2025-12-20,HYBE,KATSEYE,,32796757.0,
2025-12-20,HYBE,LE SSERAFIM,,16470666.0,
2025-12-20,HYBE,NewJeans,,14081796.0,
2025-12-20,HYBE,SANTOS BRAVOS,,294234.0,
2025-12-20,HYBE,SEVENTEEN,,5441375.0,
2025-12-20,HYBE,TXT,,6314027.0,
2025-12-20,JYP,DAY6,,2445285.0,
2025-12-20,JYP,KickFlip,,483395.0,
2025-12-20,JYP,NEXZ,,346003.0,
2025-12-20,JYP,NMIXX,,3877792.0,
2025-12-20,JYP,Stray Kids,,13539155.0,
2025-12-20,JYP,TWICE,,20666276.0,
2025-12-20,JYP,girlset,,1704771.0,
2025-12-20,SM,EXO,,5282002.0,
2025-12-20,SM,Hearts2Hearts,,3823518.0,
2025-12-20,SM,NCT 127,,2459018.0,
2025-12-20,SM,NCT DREAM,,2962012.0,
2025-12-20,SM,NCT WISH,,852448.0,
2025-12-20,SM,Red Velvet,,4870885.0,
2025-12-20,SM,SHINee,,2304778.0,
2025-12-20,SM,WayV,,1072454.0,
2025-12-20,SM,aespa,,10035213.0,
2025-12-20,YG,BABYMONSTER,,7340686.0,
2025-12-20,YG,BLACKPINK,,24937479.0,
2025-12-20,YG,TREASURE,,1864274.0,
2025-12-21,HYBE,&TEAM,,1531911.0,
2025-12-21,HYBE,BOYNEXTDOOR,,2885514.0,
2025-12-21,HYBE,BTS,,24215375.0,
2025-12-21,HYBE,CORTIS,,7863103.0,
2025-12-21,HYBE,ENHYPEN,,9514867.0,
2025-12-21,HYBE,ILLIT,,13972936.0,
2025-12-21,HYBE,KATSEYE,,32764575.0,
2025-12-21,HYBE,LE SSERAFIM,,16430629.0,
2025-12-21,HYBE,NewJeans,,14092575.0,
2025-12-21,HYBE,SANTOS BRAVOS,,295160.0,
2025-12-21,HYBE,SEVENTEEN,,5439459.0,
2025-12-21,HYBE,TXT,,6314340.0,
2025-12-21,JYP,DAY6,,2447243.0,
2025-12-21,JYP,KickFlip,,480554.0,
2025-12-21,JYP,NEXZ,,347067.0,
2025-12-21,JYP,NMIXX,,3861778.0,
2025-12-21,JYP,Stray Kids,,13398249.0,
2025-12-21,JYP,TWICE,,20570403.0,
2025-12-21,JYP,girlset,,1678864.0,
2025-12-21,SM,EXO,,5328755.0,
2025-12-21,SM,Hearts2Hearts,,3833232.0,
2025-12-21,SM,NCT 127,,2460518.0,
2025-12-21,SM,NCT DREAM,,2948240.0,
2025-12-21,SM,NCT WISH,,856756.0,
2025-12-21,SM,Red Velvet,,4880918.0,
2025-12-21,SM,SHINee,,2305845.0,
2025-12-21,SM,WayV,,1078392.0,
2025-12-21,SM,aespa,,9991227.0,
2025-12-21,YG,BABYMONSTER,,7356618.0,
2025-12-21,YG,BLACKPINK,,24882399.0,
2025-12-21,YG,TREASURE,,1865009.0,
2025-12-22,BP,ROSE,,31991188.0,
2025-12-22,HYBE,&TEAM,,1526329.0,
2025-12-22,HYBE,BOYNEXTDOOR,,2884776.0,
2025-12-22,HYBE,BTS,,24240726.0,
2025-12-22,HYBE,CORTIS,,7898242.0,
2025-12-22,HYBE,ENHYPEN,,9514300.0,
2025-12-22,HYBE,ILLIT,,14130093.0,
2025-12-22,HYBE,Jungkook,,16214258.0,
2025-12-22,HYBE,KATSEYE,,32692790.0,
2025-12-22,HYBE,LE SSERAFIM,,16399384.0,
2025-12-22,HYBE,NewJeans,,14097843.0,
2025-12-22,HYBE,SANTOS BRAVOS,,295784.0,
2025-12-22,HYBE,SEVENTEEN,,5433437.0,
2025-12-22,HYBE,TXT,,6304130.0,
2025-12-22,JYP,DAY6,,2447507.0,
2025-12-22,JYP,KickFlip,,477145.0,
2025-12-22,JYP,NEXZ,,347216.0,
2025-12-22,JYP,NMIXX,,3846763.0,
2025-12-22,JYP,Stray Kids,,13251494.0,
2025-12-22,JYP,TWICE,,20458339.0,
2025-12-22,JYP,girlset,,1663271.0,
2025-12-22,SM,EXO,,5391739.0,
2025-12-22,SM,Hearts2Hearts,,3842231.0,
2025-12-22,SM,NCT 127,,2456076.0,
2025-12-22,SM,NCT DREAM,,2934420.0,
2025-12-22,SM,NCT WISH,,863665.0,
2025-12-22,SM,RIIZE,,3223906.0,
2025-12-22,SM,Red Velvet,,4884396.0,
2025-12-22,SM,SHINee,,2309528.0,
2025-12-22,SM,WayV,,1082665.0,
2025-12-22,SM,aespa,,9956840.0,
2025-12-22,YG,BABYMONSTER,,7371597.0,
2025-12-22,YG,BLACKPINK,,24812075.0,
2025-12-22,YG,TREASURE,,1860798.0,
2025-12-23,HYBE,&TEAM,,1522026.0,
2025-12-23,HYBE,BOYNEXTDOOR,,2887326.0,
2025-12-23,HYBE,BTS,,24284136.0,
2025-12-23,HYBE,CORTIS,,7936588.0,
2025-12-23,HYBE,ENHYPEN,,9529615.0,
2025-12-23,HYBE,ILLIT,,14280819.0,
2025-12-23,HYBE,KATSEYE,,32682367.0,
2025-12-23,HYBE,LE SSERAFIM,,16398594.0,
2025-12-23,HYBE,NewJeans,,14132230.0,
2025-12-23,HYBE,SANTOS BRAVOS,,295776.0,
2025-12-23,HYBE,SEVENTEEN,,5441444.0,
2025-12-23,HYBE,TXT,,6303520.0,
2025-12-23,JYP,DAY6,,2452426.0,
2025-12-23,JYP,KickFlip,,473923.0,
2025-12-23,JYP,NEXZ,,346431.0,
2025-12-23,JYP,NMIXX,,3833809.0,
2025-12-23,JYP,Stray Kids,,13143669.0,
2025-12-23,JYP,TWICE,,20434315.0,
2025-12-23,JYP,girlset,,1632789.0,
2025-12-23,SM,EXO,,5469043.0,
2025-12-23,SM,Hearts2Hearts,,3851940.0,
2025-12-23,SM,NCT 127,,2456791.0,
2025-12-23,SM,NCT DREAM,,2922697.0,
2025-12-23,SM,NCT WISH,,865591.0,
2025-12-23,SM,Red Velvet,,4895182.0,
2025-12-23,SM,SHINee,,2310375.0,
2025-12-23,SM,WayV,,1085047.0,
2025-12-23,SM,aespa,,9938512.0,
2025-12-23,YG,BABYMONSTER,,7398610.0,
2025-12-23,YG,BLACKPINK,,24775299.0,
2025-12-23,YG,TREASURE,,1858764.0,
2025-12-24,HYBE,&TEAM,,1521437.0,
2025-12-24,HYBE,BOYNEXTDOOR,,2887048.0,
2025-12-24,HYBE,BTS,,24280262.0,
2025-12-24,HYBE,CORTIS,,7967259.0,
2025-12-24,HYBE,ENHYPEN,,9536379.0,
2025-12-24,HYBE,ILLIT,,14452537.0,
2025-12-24,HYBE,KATSEYE,,32560579.0,
2025-12-24,HYBE,LE SSERAFIM,,16404558.0,
2025-12-24,HYBE,NewJeans,,14135506.0,
2025-12-24,HYBE,SANTOS BRAVOS,,293241.0,
2025-12-24,HYBE,SEVENTEEN,,5443398.0,
2025-12-24,HYBE,TXT,,6294867.0,
2025-12-24,JYP,DAY6,,2458080.0,
2025-12-24,JYP,KickFlip,,471308.0,
2025-12-24,JYP,NEXZ,,345549.0,
2025-12-24,JYP,NMIXX,,3821767.0,
2025-12-24,JYP,Stray Kids,,13044274.0,
2025-12-24,JYP,TWICE,,20415059.0,
2025-12-24,JYP,girlset,,1598637.0,
2025-12-24,SM,EXO,,5563877.0,
2025-12-24,SM,Hearts2Hearts,,3871927.0,
2025-12-24,SM,NCT 127,,2457607.0,
2025-12-24,SM,NCT DREAM,,2910243.0,
2025-12-24,SM,NCT WISH,,864857.0,
2025-12-24,SM,Red Velvet,,4899646.0,
2025-12-24,SM,SHINee,,2310930.0,
2025-12-24,SM,WayV,,1088622.0,
2025-12-24,SM,aespa,,9918853.0,
2025-12-24,YG,BABYMONSTER,,7414802.0,
2025-12-24,YG,BLACKPINK,,24718275.0,
2025-12-24,YG,TREASURE,,1859201.0,
2025-12-25,HYBE,&TEAM,,1519270.0,
2025-12-25,HYBE,BOYNEXTDOOR,,2880762.0,
2025-12-25,HYBE,BTS,,24285538.0,
2025-12-25,HYBE,CORTIS,,7982935.0,
2025-12-25,HYBE,ENHYPEN,,9541330.0,
2025-12-25,HYBE,ILLIT,,14623022.0,
2025-12-25,HYBE,KATSEYE,,32422462.0,
2025-12-25,HYBE,LE SSERAFIM,,16423267.0,
2025-12-25,HYBE,NewJeans,,14137425.0,
2025-12-25,HYBE,SANTOS BRAVOS,,291165.0,
2025-12-25,HYBE,SEVENTEEN,,5436258.0,
2025-12-25,HYBE,TXT,,6279602.0,
2025-12-25,JYP,DAY6,,2461667.0,
2025-12-25,JYP,KickFlip,,472783.0,
2025-12-25,JYP,NEXZ,,343649.0,
2025-12-25,JYP,NMIXX,,3808515.0,
2025-12-25,JYP,Stray Kids,,12970337.0,
2025-12-25,JYP,TWICE,,20453414.0,
2025-12-25,JYP,girlset,,1564219.0,
2025-12-25,SM,EXO,,5716164.0,
2025-12-25,SM,Hearts2Hearts,,3884916.0,
2025-12-25,SM,NCT 127,,2456141.0,
2025-12-25,SM,NCT DREAM,,2896733.0,
2025-12-25,SM,NCT WISH,,866388.0,
2025-12-25,SM,Red Velvet,,4907069.0,
2025-12-25,SM,SHINee,,2310693.0,
2025-12-25,SM,WayV,,1090241.0,
2025-12-25,SM,aespa,,9889064.0,
2025-12-25,YG,BABYMONSTER,,7436105.0,
2025-12-25,YG,BLACKPINK,,24638445.0,
2025-12-25,YG,TREASURE,,1857503.0,
2025-12-26,HYBE,&TEAM,,1512858.0,
2025-12-26,HYBE,BOYNEXTDOOR,,2881359.0,
2025-12-26,HYBE,BTS,,24253576.0,
2025-12-26,HYBE,CORTIS,,7990335.0,
2025-12-26,HYBE,ENHYPEN,,9538049.0,
2025-12-26,HYBE,ILLIT,,14696474.0,
2025-12-26,HYBE,KATSEYE,,32412337.0,
2025-12-26,HYBE,LE SSERAFIM,,16415181.0,
2025-12-26,HYBE,NewJeans,,14139417.0,
2025-12-26,HYBE,SANTOS BRAVOS,,284453.0,
2025-12-26,HYBE,SEVENTEEN,,5422036.0,
2025-12-26,HYBE,TXT,,6255275.0,
2025-12-26,JYP,DAY6,,2458583.0,
2025-12-26,JYP,KickFlip,,473555.0,
2025-12-26,JYP,NEXZ,,341870.0,
2025-12-26,JYP,NMIXX,,3789877.0,
2025-12-26,JYP,Stray Kids,,12904558.0,
2025-12-26,JYP,TWICE,,20469124.0,
2025-12-26,JYP,girlset,,1536218.0,
2025-12-26,SM,EXO,,5844133.0,
2025-12-26,SM,Hearts2Hearts,,3887627.0,
2025-12-26,SM,NCT 127,,2447966.0,
2025-12-26,SM,NCT DREAM,,2883567.0,
2025-12-26,SM,NCT WISH,,868188.0,
2025-12-26,SM,Red Velvet,,4902975.0,
2025-12-26,SM,SHINee,,2303581.0,
2025-12-26,SM,WayV,,1086552.0,
2025-12-26,SM,aespa,,9849102.0,
2025-12-26,YG,BABYMONSTER,,7444040.0,
2025-12-26,YG,BLACKPINK,,24536493.0,
2025-12-26,YG,TREASURE,,1852604.0,
2025-12-27,HYBE,&TEAM,,1504789.0,
2025-12-27,HYBE,BOYNEXTDOOR,,2887291.0,
2025-12-27,HYBE,BTS,,24256441.0,
2025-12-27,HYBE,CORTIS,,8027007.0,
2025-12-27,HYBE,ENHYPEN,,9551313.0,
2025-12-27,HYBE,ILLIT,,14700832.0,
2025-12-27,HYBE,KATSEYE,,32453615.0,
2025-12-27,HYBE,LE SSERAFIM,,16423065.0,
2025-12-27,HYBE,NewJeans,,14180350.0,
2025-12-27,HYBE,SANTOS BRAVOS,,280935.0,
2025-12-27,HYBE,SEVENTEEN,,5418485.0,
2025-12-27,HYBE,TXT,,6240785.0,
2025-12-27,JYP,DAY6,,2468583.0,
2025-12-27,JYP,KickFlip,,475647.0,
2025-12-27,JYP,NEXZ,,341619.0,
2025-12-27,JYP,NMIXX,,3769771.0,
2025-12-27,JYP,Stray Kids,,12824641.0,
2025-12-27,JYP,TWICE,,20458719.0,
2025-12-27,JYP,girlset,,1539505.0,
2025-12-27,SM,EXO,,5931417.0,
2025-12-27,SM,Hearts2Hearts,,3889885.0,
2025-12-27,SM,NCT 127,,2444833.0,
2025-12-27,SM,NCT DREAM,,2873734.0,
2025-12-27,SM,NCT WISH,,871484.0,
2025-12-27,SM,Red Velvet,,4905821.0,
2025-12-27,SM,SHINee,,2300830.0,
2025-12-27,SM,WayV,,1088859.0,
2025-12-27,SM,aespa,,9817033.0,
2025-12-27,YG,BABYMONSTER,,7463107.0,
2025-12-27,YG,BLACKPINK,,24464525.0,
2025-12-27,YG,TREASURE,,1849380.0,
2025-12-28,HYBE,&TEAM,,1499410.0,
2025-12-28,HYBE,BOYNEXTDOOR,,2895097.0,
2025-12-28,HYBE,BTS,,24301323.0,
2025-12-28,HYBE,CORTIS,,8062328.0,
2025-12-28,HYBE,ENHYPEN,,9560416.0,
2025-12-28,HYBE,ILLIT,,14764337.0,
2025-12-28,HYBE,KATSEYE,,32537102.0,
2025-12-28,HYBE,LE SSERAFIM,,16422652.0,
2025-12-28,HYBE,NewJeans,,14218649.0,
2025-12-28,HYBE,SANTOS BRAVOS,,278711.0,
2025-12-28,HYBE,SEVENTEEN,,5418440.0,
2025-12-28,HYBE,TXT,,6233153.0,
2025-12-28,JYP,DAY6,,2474201.0,
2025-12-28,JYP,KickFlip,,477501.0,
2025-12-28,JYP,NEXZ,,341737.0,
2025-12-28,JYP,NMIXX,,3753927.0,
